id,specz1,photoz1,ra1,dec1,vote1
2843,0.040039,0.145198,229.52556,42.745853,0.968645
2844,0.008738,0.156411,231.53313,41.676067,0.562401
2845,0.0938553,0.0895792,239.2193,37.234913,0.480468
2846,0.0592616,0.0216446,256.98987,21.753881,0.434965
2847,0.0904919,0.095939,199.97227,51.844784,0.537592
2848,0.0679243,0.137067,204.08418,51.611404,0.710034
2849,0.0667521,0.0690291,230.33217,43.413094,0.526443
2850,0.0304903,0.143687,200.82489,52.65184,0.932166
2851,0.0609508,0.0355014,232.03552,35.766743,0.443811
2852,0.0553139,0.0615135,239.91316,31.774807,0.591849
2853,0.0481199,0.0913472,239.65767,32.463089,0.703793
2854,0.0700675,0.101242,241.94226,30.872955,0.597995
2855,0.0627322,0.0797076,243.26534,29.90193,0.585311
2856,0.0563365,0.0844508,249.39865,25.306635,0.64635
2857,0.0713354,0.0970719,237.01973,34.649376,0.573215
2858,0.0703601,0.177158,241.34302,31.939699,0.957162
2859,0.0947453,0.103447,242.36716,31.056358,0.580458
2860,0.0725282,0.075487,248.27188,26.881371,0.430234
2861,0.0659471,0.0414775,230.63704,38.377796,0.42679
2862,0.070087,0.0335156,237.54703,34.700745,0.487925
2863,0.0965562,0.0786694,245.30899,31.731728,0.416213
2864,0.0677714,0.0479077,240.29605,36.245304,0.419151
2865,0.0675414,0.103786,240.72946,36.352161,0.623004
2866,0.0866504,0.0348896,250.65825,28.254612,0.423362
2867,0.0961179,0.160334,234.63048,40.828102,0.806393
2868,0.075931,0.00127945,240.41646,37.306072,0.595245
2869,0.0326733,0.054664,244.38806,34.40937,0.411266
2870,0.0833928,0.143201,246.69543,32.342777,0.766563
2871,0.0835829,0.0593077,247.68161,31.513483,0.585115
2872,0.0524236,0.136232,254.34093,25.56389,0.603438
2873,0.0789941,4.70E-05,132.18108,16.738169,0.448707
2874,0.0529026,0.119242,134.98973,17.818686,0.429503
2875,0.0700266,0.124955,119.12402,11.577347,0.525192
2876,0.070719,0.0682925,120.51492,12.341415,0.626473
2877,0.0638883,0.0816323,128.31982,15.556278,0.613527
2878,0.0958776,0.118978,133.44386,17.63826,0.545627
2879,0.0111489,0.035454,136.15703,18.466228,0.40653
2880,0.0761855,0.163353,138.59917,19.359402,0.470397
2881,0.0369932,0.0311455,127.25452,15.727304,0.600571
2882,0.0810999,0.247747,135.0529,18.577555,0.499069
2883,0.0816371,0.121024,146.50586,22.181093,0.691394
2884,0.0760729,0.197531,148.34964,22.806829,0.448869
2885,0.0835022,0.145686,147.09074,22.89319,0.763233
2886,0.0296293,0.116903,141.21013,21.573984,0.656995
2887,0.082195,0.144134,145.16336,22.681633,0.532682
2888,0.0701592,0.0658775,145.83614,22.986568,0.449791
2889,0.0839609,0.0360442,146.77171,23.237789,0.507392
2890,0.068287,0.071206,136.81804,16.662786,0.675037
2891,0.0295297,0.0313743,140.17676,18.190899,0.444346
2892,0.0637881,0.139001,133.30148,16.438753,0.909699
2893,0.0864472,0.0773887,173.54938,18.609346,0.474599
2894,0.0798852,0.107512,177.24541,21.048775,0.679501
2895,0.0805791,0.14209,3.629796,15.817267,0.702458
2896,0.0997663,0.170236,174.50101,48.439793,0.726028
2897,0.0974729,0.121436,178.31828,48.590801,0.479247
2898,0.044613,0.0469313,184.67805,48.751717,0.639697
2899,0.0865845,0.0107669,158.73639,46.12426,0.534677
2900,0.0653146,0.100161,166.71118,47.85252,0.634669
2901,0.0172799,0.0246746,158.09244,46.500416,0.501696
2902,0.0997787,0.12588,174.03107,49.076851,0.658154
2903,0.0706403,0.0693179,178.59615,49.546021,0.631014
2904,0.0864941,0.0728252,157.68645,46.698811,0.448319
2905,0.0632447,0.122874,180.509,50.062332,0.504742
2906,0.0693478,0.123797,167.50108,49.156448,0.644593
2907,0.0722162,0.130557,180.17035,50.413784,0.643291
2908,0.0731383,0.0747921,169.1244,49.935963,0.609722
2909,0.0937537,0.148032,181.46138,50.915375,0.617203
2910,0.0943176,0.0345091,181.9572,50.988319,0.472368
2911,0.0930186,0.179487,186.33969,50.857059,0.608142
2912,0.0961598,0.12185,148.12048,40.054951,0.717092
2913,0.0801129,0.0857166,164.2245,44.645828,0.71241
2914,0.0569141,0.0541924,175.77483,46.124615,0.40442
2915,0.0752661,0.112431,120.39428,24.490595,0.518286
2916,0.0251438,0.00237027,122.43977,25.880335,0.466725
2917,0.0914382,0.0944456,127.29854,29.538887,0.450198
2918,0.0877385,0.520465,133.60442,33.648228,0.419227
2919,0.0903925,0.130843,142.11548,37.991043,0.50854
2920,0.0145884,0.0260209,143.73515,38.744965,0.526107
2921,0.0600809,0.101876,145.03433,39.286869,0.540848
2922,0.0731108,0.120983,146.30206,39.931866,0.863199
2923,0.0819263,0.143593,150.26393,41.371975,0.467548
2924,0.0547237,0.0825877,177.99492,46.819588,0.4457
2925,0.0921452,0.186315,133.47284,33.931843,0.5261
2926,0.0728218,0.0876317,175.4782,46.949181,0.842302
2927,0.046418,0.0780882,127.13815,30.475521,0.515314
2928,0.0863705,0.197065,137.92357,37.034485,0.621934
2929,0.085634,0.0861159,138.82602,37.368084,0.680892
2930,0.0640986,0.153242,142.95084,39.291252,0.621799
2931,0.0402512,0.0941666,145.31093,40.31662,0.427631
2932,0.0713787,0.211773,151.93849,42.851097,0.439462
2933,0.0334905,0.0271468,174.58809,47.437355,0.674237
2934,0.0766064,0.103629,180.09729,47.755619,0.407784
2935,0.0737598,0.0400195,131.9035,34.028511,0.546873
2936,0.0891501,0.187184,166.37,46.818054,0.412782
2937,0.0606075,0.047849,169.20905,47.207272,0.509019
2938,0.0676976,0.0744117,169.33627,47.138969,0.416898
2939,0.022795,0.997522,158.60451,45.504726,0.464975
2940,0.0803151,0.0596393,204.0522,44.864437,0.622193
2941,0.0863884,0.321262,214.28703,42.528904,0.717144
2942,0.0400811,0.0515215,187.75668,46.869984,0.464365
2943,0.0606355,0.11126,193.21716,46.758186,0.463908
2944,0.0922787,0.148526,213.41269,43.614895,0.701244
2945,0.0913197,0.0412615,223.27876,40.920185,0.612932
2946,0.0663238,0.169762,199.93091,47.278214,0.48369
2947,0.0628708,0.0655241,214.95972,44.278561,0.635107
2948,0.0446259,0.0714659,185.16492,48.696514,0.567804
2949,0.0283285,0.00100201,194.20117,48.29554,0.921312
2950,0.0823492,0.103339,181.20105,-0.96290439,0.406762
2951,0.0402058,0.0279491,185.38202,-0.85272139,0.460071
2952,0.0938005,0.0981645,192.94765,-1.0133772,0.592314
2953,0.0472482,0.0549104,199.16556,-0.9643926,0.50234
2954,0.0818809,0.113496,199.81909,-0.91706443,0.413974
2955,0.0599814,0.083447,204.05099,-1.0314463,0.86676
2956,0.0298412,0.00184489,217.54747,-1.0413281,0.538263
2957,0.0606424,0.0448449,160.99817,-0.58831763,0.496345
2958,0.0730778,0.138251,162.52786,-0.52958512,0.423556
2959,0.0724556,0.152219,163.49602,-0.47594246,0.407703
2960,0.0479632,0.0337656,193.34935,-0.42324007,0.893314
2961,0.0846433,0.150823,197.28868,-0.61339539,0.651834
2962,0.0540344,0.0796609,202.63333,-0.60377026,0.877381
2963,0.0888553,0.118289,206.08981,-0.43787512,0.475589
2964,0.0791652,0.118692,216.97916,-0.56253135,0.811651
2965,0.065725,0.045269,233.64639,-0.47706866,0.494286
2966,0.0837155,0.102963,148.43474,-0.090497524,0.445995
2967,0.0832728,0.0870997,148.96915,-0.17907847,0.552504
2968,0.0915904,0.0866052,153.45201,-0.10520088,0.467655
2969,0.0947411,0.199498,154.09709,-0.080453783,0.467344
2970,0.0345258,2.34E-04,157.17809,-0.14455849,0.578422
2971,0.0502703,0.0234415,163.09102,-0.097918332,0.414259
2972,0.0957913,0.107971,197.77014,-0.045807127,0.416893
2973,0.0474569,0.0989511,213.69781,-0.003119452,0.878338
2974,0.0761974,0.173378,224.79613,-0.087768748,0.467447
2975,0.0892118,0.0814844,227.83467,-0.12226839,0.433403
2976,0.0442156,0.120275,231.8958,-0.05948681,0.504139
2977,0.0701127,0.0432946,137.40514,0.31611943,0.598005
2978,0.0354607,0.0254261,149.041,0.32586318,0.439766
2979,0.096478,0.230956,154.47374,0.32249662,0.712644
2980,0.0657446,0.0932569,160.46689,0.40120003,0.422403
2981,0.0922508,0.0841711,175.45674,0.21600558,0.83674
2982,0.0544204,0.133214,217.69176,0.2476761,0.585283
2983,0.0957758,0.126005,227.27133,0.39403331,0.449959
2984,0.0814277,0.0857016,148.14542,0.24994527,0.693456
2985,0.0706177,0.0683646,135.1411,0.76015425,0.676007
2986,0.0937496,0.150351,148.31783,0.6666863,0.505019
2987,0.0209763,0.0659958,151.45763,0.63335204,0.535446
2988,0.0537772,0.127713,155.28522,0.64080906,0.601056
2989,0.0945416,0.0663534,160.67574,0.68013185,0.620055
2990,0.0962996,0.0937979,165.98146,0.63194823,0.589804
2991,0.0844609,0.130715,167.59283,0.70894599,0.51887
2992,0.0744782,0.148758,185.91183,0.72570002,0.721149
2993,0.0796314,0.103538,190.04378,0.6998229,0.566284
2994,0.0837795,0.142925,201.17513,0.6299569,0.41289
2995,0.0815454,0.0616906,201.73154,0.69732058,0.745969
2996,0.0399586,0.0340351,206.40997,0.69671601,0.420512
2997,0.0902383,0.130204,207.25389,0.68851823,0.534267
2998,0.0763002,0.0198567,230.67581,0.69172055,0.62475
2999,0.0657617,0.145719,158.38812,1.1097618,0.540359
3000,0.0975472,0.0824552,167.85045,1.0514579,0.579493
3001,0.0758226,0.0720153,175.06577,1.1465161,0.468185
3002,0.0891741,0.116973,185.82925,1.0656035,0.460876
3003,0.0902022,0.0341526,191.16826,1.1461713,0.403337
